timestamp,actual_rrp,pred_rrp_xgb,TOTALDEMAND,net_demand_after_pv,pv_rooftop_mw,TOTALINTERMITTENTGENERATION,temperature,wind_speed,abs_error,ape_pct,price_spike_flag,negative_price_flag,date,hour,dayofweek,month,weekend_flag
2025-10-01 00:00:00,63.745584166666674,64.26138,7088.925,7088.925,0.0,185.65169416666666,24.0,19.0,6.961468566487636,10.447729000612826,0,0,2025-10-01,0,2,10,0
2025-10-01 01:00:00,65.57008750000001,63.282486,6786.094166666667,6786.094166666667,0.0,188.23511916666666,25.0,24.0,5.851250125223797,8.539477984793654,0,0,2025-10-01,1,2,10,0
2025-10-01 02:00:00,66.62312916666667,65.65246,6514.125,6514.125,0.0,175.351215,26.0,35.0,5.063639512634276,7.2794720145890635,0,0,2025-10-01,2,2,10,0
2025-10-01 03:00:00,59.042641666666675,58.99762,6226.345,6226.345,0.0,166.01223333333334,28.0,33.0,3.1567419040934155,5.209147439351658,0,0,2025-10-01,3,2,10,0
2025-10-01 04:00:00,59.36668583333335,60.549366,6240.0841666666665,6240.0841666666665,0.0,144.07748916666665,27.0,35.0,2.4502755062866153,4.112795714319964,0,0,2025-10-01,4,2,10,0
2025-10-01 05:00:00,59.691699166666666,62.683334,6516.4608333333335,6514.330833333333,2.13,136.29320666666666,26.0,41.0,4.289610908508297,7.403322270173025,0,0,2025-10-01,5,2,10,0
2025-10-01 06:00:00,20.084994166666675,23.665262,6794.155833333333,6411.923333333333,382.2325,180.04339416666667,26.0,28.0,14.1740651296109,73.14513214917838,0,0,2025-10-01,6,2,10,0
2025-10-01 07:00:00,13.614255833333333,4.0740995,6679.481666666667,4622.238166666667,2057.2435,210.10616916666666,25.0,30.0,13.1070232796973,82.29104365533681,0,0,2025-10-01,7,2,10,0
2025-10-01 08:00:00,0.0,0.2773302,5957.341666666667,1451.1096666666665,4506.232,231.5624275,24.0,19.0,0.3071040256569783,,0,0,2025-10-01,8,2,10,0
2025-10-01 09:00:00,1.6666666666666669e-06,0.010035245,5179.8225,-1954.3955000000008,7134.218000000001,117.66538000000001,22.0,24.0,0.140412020199274,2041367.8752422328,0,0,2025-10-01,9,2,10,0
2025-10-01 10:00:00,0.0,-0.062430095,4635.7725,-4120.2485,8756.020999999999,115.38391250000001,21.0,19.0,0.062430095548431076,,0,0,2025-10-01,10,2,10,0
2025-10-01 11:00:00,0.0,-0.008544461,4466.953333333334,-5129.099166666666,9596.0525,108.04253166666666,20.0,19.0,0.04421287689668437,,0,0,2025-10-01,11,2,10,0
2025-10-01 12:00:00,0.0,0.0031904012,4334.435,-5658.782500000001,9993.2175,104.37210583333332,19.0,22.0,0.049794307929308466,,0,0,2025-10-01,12,2,10,0
2025-10-01 13:00:00,0.0,0.087028265,4539.7775,-5256.388999999999,9796.1665,105.03869666666667,18.0,15.0,0.08702825894579291,,0,0,2025-10-01,13,2,10,0
2025-10-01 14:00:00,0.0,0.1123867,5116.2716666666665,-3373.3303333333333,8489.602,101.01730249999999,17.0,11.0,0.11238670050321768,,0,0,2025-10-01,14,2,10,0
2025-10-01 15:00:00,0.0,0.33999965,6106.619166666667,-391.158833333333,6497.777999999999,97.60767249999999,17.0,11.0,0.33999964874237776,,0,0,2025-10-01,15,2,10,0
2025-10-01 16:00:00,3.1233416666666667,9.062157,7354.0825,3419.4869999999996,3934.5955,98.45162833333332,16.0,17.0,7.184074907807509,3760.7458250061136,0,0,2025-10-01,16,2,10,0
2025-10-01 17:00:00,83.22132750000002,81.13697,8376.260833333334,6981.231333333333,1395.0294999999999,161.21884583333335,16.0,13.0,27.282222693684915,44.39702784882027,0,0,2025-10-01,17,2,10,0
2025-10-01 18:00:00,109.5404866666667,105.86004,8696.830833333333,8620.835833333333,75.99499999999999,189.24333249999998,15.0,13.0,30.269753107910162,28.614517043511484,0,0,2025-10-01,18,2,10,0
2025-10-01 19:00:00,86.32923166666667,88.786255,8435.753333333332,8435.753333333332,0.0,187.6728125,13.0,7.0,15.614064176025385,18.022521247944194,0,0,2025-10-01,19,2,10,0
2025-10-01 20:00:00,75.14113916666666,74.70945,8166.675833333334,8166.675833333334,0.0,185.80914833333335,15.0,9.0,7.836648479614264,10.338130544740173,0,0,2025-10-01,20,2,10,0
2025-10-01 21:00:00,66.35862833333333,67.08549,7856.599166666667,7856.599166666667,0.0,178.2820225,17.0,11.0,9.295909954935716,13.991576271038786,0,0,2025-10-01,21,2,10,0
2025-10-01 22:00:00,69.99842583333333,63.887814,7565.673333333333,7565.673333333333,0.0,171.48774333333336,20.0,20.0,11.885287240193689,16.304500261762637,0,0,2025-10-01,22,2,10,0
